customer_id,order_id,order_date,product_category,product_name,region,quantity,unit_price,revenue,year,month,month_name,segment
CUST221121,ORD0094426,2021-08-26,Office Supplies,Printer,Lagos,4,266672,1066688,2021,8,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F3106A2900>>,VIP
CUST019334,ORD0062198,2022-12-08,Fashion,Sneakers,Rivers,2,6089,12178,2022,12,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F3106A2900>>,Low
CUST045993,ORD0065483,2023-02-06,Office Supplies,Printer,Enugu,2,107848,215696,2023,2,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F3106A2900>>,Mid
CUST242221,ORD0023711,2022-01-26,Electronics,Blender,Abuja,4,223424,893696,2022,1,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F3106A2900>>,VIP
CUST171834,ORD0030233,2022-10-04,Office Supplies,Desk,Kano,2,202501,405002,2022,10,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F3106A2900>>,Mid
CUST169931,ORD0080779,2023-04-15,Electronics,Sneakers,Abuja,5,153019,765095,2023,4,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F3106A2900>>,VIP
CUST113284,ORD0036861,2023-06-14,Home Appliances,Sneakers,Rivers,5,56697,283485,2023,6,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F3106A2900>>,VIP
CUST150932,ORD0029961,2022-02-02,Electronics,Tablet,Enugu,4,260673,1042692,2022,2,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F3106A2900>>,VIP
CUST219475,ORD0048985,2024-06-14,Office Supplies,Tablet,Abuja,2,190534,381068,2024,6,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F3106A2900>>,Mid
CUST092205,ORD0073763,2023-07-08,Home Appliances,Blender,Enugu,4,256913,1027652,2023,7,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F3106A2900>>,VIP
CUST259712,ORD0012870,2025-10-02,Home Appliances,Tablet,Kano,4,46976,187904,2025,10,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F3106A2900>>,Low
CUST115392,ORD0012975,2023-07-23,Office Supplies,Sneakers,Kano,1,19594,19594,2023,7,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F3106A2900>>,Low
CUST213472,ORD0062153,2023-01-19,Office Supplies,Blender,Lagos,1,153829,153829,2023,1,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F3106A2900>>,Low
CUST153963,ORD0001345,2024-03-14,Electronics,Laptop,Lagos,2,296813,593626,2024,3,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F3106A2900>>,High
CUST048600,ORD0087206,2025-10-21,Home Appliances,Laptop,Abuja,1,77420,77420,2025,10,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F3106A2900>>,Low
CUST206385,ORD0008369,2022-01-09,Electronics,Laptop,Rivers,5,44518,222590,2022,1,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F3106A2900>>,VIP
CUST196275,ORD0046063,2021-10-26,Office Supplies,Laptop,Rivers,4,29775,119100,2021,10,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F3106A2900>>,High
CUST166220,ORD0059044,2024-03-10,Home Appliances,Desk,Kano,1,188063,188063,2024,3,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F3106A2900>>,Low
CUST099676,ORD0038464,2025-04-22,Electronics,Laptop,Rivers,5,235679,1178395,2025,4,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F3106A2900>>,VIP
CUST143117,ORD0070496,2023-07-26,Home Appliances,Desk,Rivers,2,277150,554300,2023,7,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F3106A2900>>,VIP
CUST172472,ORD0057122,2023-04-30,Fashion,Smartphone,Port Harcourt,4,235892,943568,2023,4,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F3106A2900>>,VIP
CUST052795,ORD0065005,2023-07-28,Electronics,Sneakers,Lagos,2,147500,295000,2023,7,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F3106A2900>>,Mid
CUST095784,ORD0099246,2021-10-28,Fashion,Laptop,Lagos,2,67436,134872,2021,10,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F3106A2900>>,Low
CUST141759,ORD0009452,2021-08-01,Home Appliances,Desk,Enugu,5,148484,742420,2021,8,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F3106A2900>>,High
CUST257815,ORD0093820,2021-04-11,Home Appliances,Printer,Port Harcourt,4,52133,208532,2021,4,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F3106A2900>>,Mid
CUST083349,ORD0090450,2021-07-31,Office Supplies,Blender,Abuja,1,60392,60392,2021,7,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F3106A2900>>,Low
CUST034233,ORD0041843,2023-12-20,Electronics,Blender,Abuja,3,80355,241065,2023,12,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F3106A2900>>,Mid
CUST054021,ORD0079650,2022-02-14,Home Appliances,Smartphone,Port Harcourt,1,233615,233615,2022,2,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F3106A2900>>,Mid
CUST160831,ORD0099817,2025-01-09,Electronics,Laptop,Lagos,4,186527,746108,2025,1,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F3106A2900>>,High
CUST068461,ORD0023776,2021-06-08,Office Supplies,Desk,Enugu,2,257508,515016,2021,6,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F3106A2900>>,High
CUST199989,ORD0008220,2025-07-31,Fashion,Printer,Ibadan,5,212492,1062460,2025,7,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F3106A2900>>,VIP
CUST176221,ORD0049591,2025-06-21,Office Supplies,Tablet,Rivers,3,31575,94725,2025,6,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F3106A2900>>,Low
CUST201616,ORD0081481,2023-12-10,Electronics,Desk,Port Harcourt,3,65235,195705,2023,12,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F3106A2900>>,High
CUST012325,ORD0033812,2025-07-24,Home Appliances,Smartphone,Abuja,1,97563,97563,2025,7,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F3106A2900>>,Mid
CUST126418,ORD0009149,2024-12-24,Office Supplies,Sneakers,Enugu,4,114363,457452,2024,12,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F3106A2900>>,High
CUST031779,ORD0002831,2023-05-14,Fashion,Laptop,Port Harcourt,4,138385,553540,2023,5,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F3106A2900>>,VIP
CUST231684,ORD0064149,2023-08-27,Fashion,Sneakers,Port Harcourt,1,69232,69232,2023,8,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F3106A2900>>,Low
CUST284076,ORD0083404,2024-08-03,Fashion,Sneakers,Kano,4,151714,606856,2024,8,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F3106A2900>>,High
CUST201756,ORD0015521,2023-02-20,Office Supplies,Smartphone,Rivers,1,222759,222759,2023,2,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F3106A2900>>,Mid
CUST068121,ORD0031484,2022-10-03,Electronics,Smartphone,Rivers,1,169558,169558,2022,10,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F3106A2900>>,Low
CUST263036,ORD0015390,2025-03-10,Fashion,Sneakers,Abuja,2,41717,83434,2025,3,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F3106A2900>>,Low
CUST124640,ORD0067324,2025-04-27,Electronics,Desk,Lagos,1,40142,40142,2025,4,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F3106A2900>>,Low
CUST292255,ORD0021017,2021-08-18,Electronics,Blender,Kano,4,298555,1194220,2021,8,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F3106A2900>>,VIP
CUST231194,ORD0060729,2024-02-07,Electronics,Printer,Ibadan,5,197994,989970,2024,2,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F3106A2900>>,VIP
CUST234498,ORD0041406,2024-09-25,Home Appliances,Sneakers,Kano,1,226746,226746,2024,9,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F3106A2900>>,Mid
CUST001883,ORD0056546,2022-12-25,Home Appliances,Printer,Enugu,2,297136,594272,2022,12,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F3106A2900>>,High
CUST282797,ORD0082591,2023-12-13,Electronics,Laptop,Enugu,3,178772,536316,2023,12,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F3106A2900>>,High
CUST034534,ORD0021703,2023-12-19,Fashion,Desk,Ibadan,1,246537,246537,2023,12,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F3106A2900>>,Mid
CUST120526,ORD0025939,2024-01-01,Fashion,Printer,Port Harcourt,2,93714,187428,2024,1,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F3106A2900>>,VIP
CUST004221,ORD0076097,2025-10-24,Electronics,Sneakers,Rivers,2,49734,99468,2025,10,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F3106A2900>>,Mid
CUST221422,ORD0049468,2024-01-16,Office Supplies,Smartphone,Rivers,2,292336,584672,2024,1,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F3106A2900>>,VIP
CUST250153,ORD0018990,2024-07-19,Home Appliances,Desk,Ibadan,2,130414,260828,2024,7,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F3106A2900>>,Mid
CUST285047,ORD0043775,2024-04-06,Home Appliances,Sneakers,Port Harcourt,1,13119,13119,2024,4,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F3106A2900>>,High
CUST129935,ORD0075142,2023-08-31,Home Appliances,Tablet,Lagos,2,13727,27454,2023,8,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F3106A2900>>,Low
CUST204146,ORD0077524,2023-11-26,Electronics,Laptop,Lagos,1,274437,274437,2023,11,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F3106A2900>>,Mid
CUST178752,ORD0018688,2023-02-17,Electronics,Desk,Abuja,4,144746,578984,2023,2,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F3106A2900>>,High
CUST132966,ORD0006385,2022-03-13,Fashion,Sneakers,Rivers,4,295912,1183648,2022,3,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F3106A2900>>,VIP
CUST114792,ORD0087376,2025-05-06,Fashion,Tablet,Lagos,4,31376,125504,2025,5,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F3106A2900>>,Low
CUST217444,ORD0017211,2022-09-11,Office Supplies,Blender,Kano,1,10104,10104,2022,9,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F3106A2900>>,Low
CUST095069,ORD0048736,2022-09-30,Electronics,Tablet,Lagos,2,148021,296042,2022,9,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F3106A2900>>,VIP
CUST066514,ORD0038439,2023-04-17,Electronics,Smartphone,Ibadan,5,200590,1002950,2023,4,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F3106A2900>>,VIP
CUST280321,ORD0082486,2022-06-23,Fashion,Sneakers,Lagos,1,236187,236187,2022,6,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F3106A2900>>,Mid
CUST218678,ORD0057957,2024-08-02,Electronics,Blender,Kano,1,12336,12336,2024,8,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F3106A2900>>,Low
